wav_filename,transcript,wav_filesize
/mnist_rasterized_images/image_9748.wav,three,16000
/mnist_rasterized_images/image_9749.wav,three,16000
/mnist_rasterized_images/image_9750.wav,three,16000
/mnist_rasterized_images/image_9751.wav,three,16000
/mnist_rasterized_images/image_9752.wav,three,16000
/mnist_rasterized_images/image_9753.wav,three,16000
/mnist_rasterized_images/image_9754.wav,three,16000
/mnist_rasterized_images/image_9755.wav,three,16000
/mnist_rasterized_images/image_9756.wav,three,16000
/mnist_rasterized_images/image_9757.wav,three,16000
/mnist_rasterized_images/image_9758.wav,three,16000
/mnist_rasterized_images/image_9759.wav,three,16000
/mnist_rasterized_images/image_9760.wav,three,16000
/mnist_rasterized_images/image_9761.wav,three,16000
/mnist_rasterized_images/image_9762.wav,three,16000
/mnist_rasterized_images/image_9763.wav,three,16000
/mnist_rasterized_images/image_9764.wav,three,16000
/mnist_rasterized_images/image_9765.wav,three,16000
/mnist_rasterized_images/image_9766.wav,three,16000
/mnist_rasterized_images/image_9767.wav,three,16000
/mnist_rasterized_images/image_9768.wav,three,16000
/mnist_rasterized_images/image_9769.wav,three,16000
/mnist_rasterized_images/image_9770.wav,three,16000
/mnist_rasterized_images/image_9771.wav,three,16000
/mnist_rasterized_images/image_9772.wav,three,16000
/mnist_rasterized_images/image_9773.wav,three,16000
/mnist_rasterized_images/image_9774.wav,three,16000
/mnist_rasterized_images/image_9775.wav,three,16000
/mnist_rasterized_images/image_9776.wav,three,16000
/mnist_rasterized_images/image_9777.wav,three,16000
/mnist_rasterized_images/image_9778.wav,three,16000
/mnist_rasterized_images/image_9779.wav,three,16000
/mnist_rasterized_images/image_9780.wav,three,16000
/mnist_rasterized_images/image_9781.wav,three,16000
/mnist_rasterized_images/image_9782.wav,three,16000
/mnist_rasterized_images/image_9783.wav,three,16000
/mnist_rasterized_images/image_9784.wav,three,16000
/mnist_rasterized_images/image_9785.wav,three,16000
/mnist_rasterized_images/image_9786.wav,three,16000
/mnist_rasterized_images/image_9787.wav,three,16000
/mnist_rasterized_images/image_9788.wav,three,16000
/mnist_rasterized_images/image_9789.wav,three,16000
/mnist_rasterized_images/image_9790.wav,three,16000
/mnist_rasterized_images/image_9791.wav,three,16000
/mnist_rasterized_images/image_9792.wav,three,16000
/mnist_rasterized_images/image_9793.wav,three,16000
/mnist_rasterized_images/image_9794.wav,three,16000
/mnist_rasterized_images/image_9795.wav,three,16000
/mnist_rasterized_images/image_9796.wav,three,16000
/mnist_rasterized_images/image_9797.wav,three,16000
/mnist_rasterized_images/image_9798.wav,three,16000
/mnist_rasterized_images/image_9799.wav,three,16000
/mnist_rasterized_images/image_9800.wav,three,16000
/mnist_rasterized_images/image_9801.wav,three,16000
/mnist_rasterized_images/image_9802.wav,three,16000
/mnist_rasterized_images/image_9803.wav,three,16000
/mnist_rasterized_images/image_9804.wav,three,16000
/mnist_rasterized_images/image_9805.wav,three,16000
/mnist_rasterized_images/image_9806.wav,three,16000
/mnist_rasterized_images/image_9807.wav,three,16000
/mnist_rasterized_images/image_9808.wav,three,16000
/mnist_rasterized_images/image_9809.wav,three,16000
/mnist_rasterized_images/image_9810.wav,three,16000
/mnist_rasterized_images/image_9811.wav,three,16000
/mnist_rasterized_images/image_9812.wav,three,16000
/mnist_rasterized_images/image_9813.wav,three,16000
/mnist_rasterized_images/image_9814.wav,three,16000
/mnist_rasterized_images/image_9815.wav,three,16000
/mnist_rasterized_images/image_9816.wav,three,16000
/mnist_rasterized_images/image_9817.wav,three,16000
/mnist_rasterized_images/image_9818.wav,three,16000
/mnist_rasterized_images/image_9819.wav,three,16000
/mnist_rasterized_images/image_9820.wav,three,16000
/mnist_rasterized_images/image_9821.wav,three,16000
/mnist_rasterized_images/image_9822.wav,three,16000
/mnist_rasterized_images/image_9823.wav,three,16000
/mnist_rasterized_images/image_9824.wav,three,16000
/mnist_rasterized_images/image_9825.wav,three,16000
/mnist_rasterized_images/image_9826.wav,three,16000
/mnist_rasterized_images/image_9827.wav,three,16000
/mnist_rasterized_images/image_9828.wav,three,16000
/mnist_rasterized_images/image_9829.wav,three,16000
/mnist_rasterized_images/image_9830.wav,three,16000
/mnist_rasterized_images/image_9831.wav,three,16000
/mnist_rasterized_images/image_9832.wav,three,16000
/mnist_rasterized_images/image_9833.wav,three,16000
/mnist_rasterized_images/image_9834.wav,three,16000
/mnist_rasterized_images/image_9835.wav,three,16000
/mnist_rasterized_images/image_9836.wav,three,16000
/mnist_rasterized_images/image_9837.wav,three,16000
/mnist_rasterized_images/image_9838.wav,three,16000
/mnist_rasterized_images/image_9839.wav,three,16000
/mnist_rasterized_images/image_9840.wav,three,16000
/mnist_rasterized_images/image_9841.wav,three,16000
/mnist_rasterized_images/image_9842.wav,three,16000
/mnist_rasterized_images/image_9843.wav,three,16000
/mnist_rasterized_images/image_9844.wav,three,16000
/mnist_rasterized_images/image_9845.wav,three,16000
/mnist_rasterized_images/image_9846.wav,three,16000
/mnist_rasterized_images/image_9847.wav,three,16000
/mnist_rasterized_images/image_9848.wav,three,16000
/mnist_rasterized_images/image_9849.wav,three,16000
/mnist_rasterized_images/image_9850.wav,three,16000
/mnist_rasterized_images/image_9851.wav,three,16000
/mnist_rasterized_images/image_9852.wav,three,16000
/mnist_rasterized_images/image_9853.wav,three,16000
/mnist_rasterized_images/image_9854.wav,three,16000
/mnist_rasterized_images/image_9855.wav,three,16000
/mnist_rasterized_images/image_9856.wav,three,16000
/mnist_rasterized_images/image_9857.wav,three,16000
/mnist_rasterized_images/image_9858.wav,three,16000
/mnist_rasterized_images/image_9859.wav,three,16000
/mnist_rasterized_images/image_9860.wav,three,16000
/mnist_rasterized_images/image_9861.wav,three,16000
/mnist_rasterized_images/image_9862.wav,three,16000
/mnist_rasterized_images/image_9863.wav,three,16000
/mnist_rasterized_images/image_9864.wav,three,16000
/mnist_rasterized_images/image_9865.wav,three,16000
/mnist_rasterized_images/image_9866.wav,three,16000
/mnist_rasterized_images/image_9867.wav,three,16000
/mnist_rasterized_images/image_9868.wav,three,16000
/mnist_rasterized_images/image_9869.wav,three,16000
/mnist_rasterized_images/image_9870.wav,three,16000
/mnist_rasterized_images/image_9871.wav,three,16000
/mnist_rasterized_images/image_9872.wav,three,16000
/mnist_rasterized_images/image_9873.wav,three,16000
/mnist_rasterized_images/image_9874.wav,three,16000
/mnist_rasterized_images/image_9875.wav,three,16000
/mnist_rasterized_images/image_9876.wav,three,16000
/mnist_rasterized_images/image_9877.wav,three,16000
/mnist_rasterized_images/image_9878.wav,three,16000
/mnist_rasterized_images/image_9879.wav,three,16000
/mnist_rasterized_images/image_9880.wav,three,16000
/mnist_rasterized_images/image_9881.wav,three,16000
/mnist_rasterized_images/image_9882.wav,three,16000
/mnist_rasterized_images/image_9883.wav,three,16000
/mnist_rasterized_images/image_9884.wav,three,16000
/mnist_rasterized_images/image_9885.wav,three,16000
/mnist_rasterized_images/image_9886.wav,three,16000
/mnist_rasterized_images/image_9887.wav,three,16000
/mnist_rasterized_images/image_9888.wav,three,16000
/mnist_rasterized_images/image_9889.wav,three,16000
/mnist_rasterized_images/image_9890.wav,three,16000
/mnist_rasterized_images/image_9891.wav,three,16000
/mnist_rasterized_images/image_9892.wav,three,16000
/mnist_rasterized_images/image_9893.wav,three,16000
/mnist_rasterized_images/image_9894.wav,three,16000
/mnist_rasterized_images/image_9895.wav,three,16000
/mnist_rasterized_images/image_9896.wav,three,16000
/mnist_rasterized_images/image_9897.wav,three,16000
/mnist_rasterized_images/image_9898.wav,three,16000
/mnist_rasterized_images/image_9899.wav,three,16000
/mnist_rasterized_images/image_9900.wav,three,16000
/mnist_rasterized_images/image_9901.wav,three,16000
/mnist_rasterized_images/image_9902.wav,three,16000
/mnist_rasterized_images/image_9903.wav,three,16000
/mnist_rasterized_images/image_9904.wav,three,16000
/mnist_rasterized_images/image_9905.wav,three,16000
/mnist_rasterized_images/image_9906.wav,three,16000
/mnist_rasterized_images/image_9907.wav,three,16000
/mnist_rasterized_images/image_9908.wav,three,16000
/mnist_rasterized_images/image_9909.wav,three,16000
/mnist_rasterized_images/image_9910.wav,three,16000
/mnist_rasterized_images/image_9911.wav,three,16000
/mnist_rasterized_images/image_9912.wav,three,16000
/mnist_rasterized_images/image_9913.wav,three,16000
/mnist_rasterized_images/image_9914.wav,three,16000
/mnist_rasterized_images/image_9915.wav,three,16000
/mnist_rasterized_images/image_9916.wav,three,16000
/mnist_rasterized_images/image_9917.wav,three,16000
/mnist_rasterized_images/image_9918.wav,three,16000
/mnist_rasterized_images/image_9919.wav,three,16000
/mnist_rasterized_images/image_9920.wav,three,16000
/mnist_rasterized_images/image_9921.wav,three,16000
/mnist_rasterized_images/image_9922.wav,three,16000
/mnist_rasterized_images/image_9923.wav,three,16000
/mnist_rasterized_images/image_9924.wav,three,16000
/mnist_rasterized_images/image_9925.wav,three,16000
/mnist_rasterized_images/image_9926.wav,three,16000
/mnist_rasterized_images/image_9927.wav,three,16000
/mnist_rasterized_images/image_9928.wav,three,16000
/mnist_rasterized_images/image_9929.wav,three,16000
/mnist_rasterized_images/image_9930.wav,three,16000
/mnist_rasterized_images/image_9931.wav,three,16000
/mnist_rasterized_images/image_9932.wav,three,16000
/mnist_rasterized_images/image_9933.wav,three,16000
/mnist_rasterized_images/image_9934.wav,three,16000
/mnist_rasterized_images/image_9935.wav,three,16000
/mnist_rasterized_images/image_9936.wav,three,16000
/mnist_rasterized_images/image_9937.wav,three,16000
/mnist_rasterized_images/image_9938.wav,three,16000
/mnist_rasterized_images/image_9939.wav,three,16000
/mnist_rasterized_images/image_9940.wav,three,16000
/mnist_rasterized_images/image_9941.wav,three,16000
/mnist_rasterized_images/image_9942.wav,three,16000
/mnist_rasterized_images/image_9943.wav,three,16000
/mnist_rasterized_images/image_9944.wav,three,16000
/mnist_rasterized_images/image_9945.wav,three,16000
/mnist_rasterized_images/image_9946.wav,three,16000
/mnist_rasterized_images/image_9947.wav,three,16000
/mnist_rasterized_images/image_9948.wav,three,16000
/mnist_rasterized_images/image_9949.wav,three,16000
/mnist_rasterized_images/image_9950.wav,three,16000
/mnist_rasterized_images/image_9951.wav,three,16000
/mnist_rasterized_images/image_9952.wav,three,16000
/mnist_rasterized_images/image_9953.wav,three,16000
/mnist_rasterized_images/image_9954.wav,three,16000
/mnist_rasterized_images/image_9955.wav,three,16000
/mnist_rasterized_images/image_9956.wav,three,16000
/mnist_rasterized_images/image_9957.wav,three,16000
/mnist_rasterized_images/image_9958.wav,three,16000
/mnist_rasterized_images/image_9959.wav,three,16000
/mnist_rasterized_images/image_9960.wav,three,16000
/mnist_rasterized_images/image_9961.wav,three,16000
/mnist_rasterized_images/image_9962.wav,three,16000
/mnist_rasterized_images/image_9963.wav,three,16000
/mnist_rasterized_images/image_9964.wav,three,16000
/mnist_rasterized_images/image_9965.wav,three,16000
/mnist_rasterized_images/image_9966.wav,three,16000
/mnist_rasterized_images/image_9967.wav,three,16000
/mnist_rasterized_images/image_9968.wav,three,16000
/mnist_rasterized_images/image_9969.wav,three,16000
/mnist_rasterized_images/image_9970.wav,three,16000
/mnist_rasterized_images/image_9971.wav,three,16000
/mnist_rasterized_images/image_9972.wav,three,16000
/mnist_rasterized_images/image_9973.wav,three,16000
/mnist_rasterized_images/image_9974.wav,three,16000
/mnist_rasterized_images/image_9975.wav,three,16000
/mnist_rasterized_images/image_9976.wav,three,16000
/mnist_rasterized_images/image_9977.wav,three,16000
/mnist_rasterized_images/image_9978.wav,three,16000
/mnist_rasterized_images/image_9979.wav,three,16000
/mnist_rasterized_images/image_9980.wav,three,16000
/mnist_rasterized_images/image_9981.wav,three,16000
/mnist_rasterized_images/image_9982.wav,three,16000
/mnist_rasterized_images/image_9983.wav,three,16000
/mnist_rasterized_images/image_9984.wav,three,16000
/mnist_rasterized_images/image_9985.wav,three,16000
/mnist_rasterized_images/image_9986.wav,three,16000
/mnist_rasterized_images/image_9987.wav,three,16000
/mnist_rasterized_images/image_9988.wav,three,16000
/mnist_rasterized_images/image_9989.wav,three,16000
/mnist_rasterized_images/image_9990.wav,three,16000
/mnist_rasterized_images/image_9991.wav,four,16000
/mnist_rasterized_images/image_9992.wav,four,16000
/mnist_rasterized_images/image_9993.wav,four,16000
/mnist_rasterized_images/image_9994.wav,four,16000
/mnist_rasterized_images/image_9995.wav,four,16000
/mnist_rasterized_images/image_9996.wav,four,16000
/mnist_rasterized_images/image_9997.wav,four,16000
/mnist_rasterized_images/image_9998.wav,four,16000
/mnist_rasterized_images/image_9999.wav,four,16000
/mnist_rasterized_images/image_10000.wav,four,16000
/mnist_rasterized_images/image_10001.wav,four,16000
/mnist_rasterized_images/image_10002.wav,four,16000
/mnist_rasterized_images/image_10003.wav,four,16000
/mnist_rasterized_images/image_10004.wav,four,16000
/mnist_rasterized_images/image_10005.wav,four,16000
/mnist_rasterized_images/image_10006.wav,four,16000
/mnist_rasterized_images/image_10007.wav,four,16000
/mnist_rasterized_images/image_10008.wav,four,16000
/mnist_rasterized_images/image_10009.wav,four,16000
/mnist_rasterized_images/image_10010.wav,four,16000
/mnist_rasterized_images/image_10011.wav,four,16000
/mnist_rasterized_images/image_10012.wav,four,16000
/mnist_rasterized_images/image_10013.wav,four,16000
/mnist_rasterized_images/image_10014.wav,four,16000
/mnist_rasterized_images/image_10015.wav,four,16000
/mnist_rasterized_images/image_10016.wav,four,16000
/mnist_rasterized_images/image_10017.wav,four,16000
/mnist_rasterized_images/image_10018.wav,four,16000
/mnist_rasterized_images/image_10019.wav,four,16000
/mnist_rasterized_images/image_10020.wav,four,16000
/mnist_rasterized_images/image_10021.wav,four,16000
/mnist_rasterized_images/image_10022.wav,four,16000
/mnist_rasterized_images/image_10023.wav,four,16000
/mnist_rasterized_images/image_10024.wav,four,16000
/mnist_rasterized_images/image_10025.wav,four,16000
/mnist_rasterized_images/image_10026.wav,four,16000
/mnist_rasterized_images/image_10027.wav,four,16000
/mnist_rasterized_images/image_10028.wav,four,16000
/mnist_rasterized_images/image_10029.wav,four,16000
/mnist_rasterized_images/image_10030.wav,four,16000
/mnist_rasterized_images/image_10031.wav,four,16000
/mnist_rasterized_images/image_10032.wav,four,16000
/mnist_rasterized_images/image_10033.wav,four,16000
/mnist_rasterized_images/image_10034.wav,four,16000
/mnist_rasterized_images/image_10035.wav,four,16000
/mnist_rasterized_images/image_10036.wav,four,16000
/mnist_rasterized_images/image_10037.wav,four,16000
/mnist_rasterized_images/image_10038.wav,four,16000
/mnist_rasterized_images/image_10039.wav,four,16000
/mnist_rasterized_images/image_10040.wav,four,16000
/mnist_rasterized_images/image_10041.wav,four,16000
/mnist_rasterized_images/image_10042.wav,four,16000
/mnist_rasterized_images/image_10043.wav,four,16000
/mnist_rasterized_images/image_10044.wav,four,16000
/mnist_rasterized_images/image_10045.wav,four,16000
/mnist_rasterized_images/image_10046.wav,four,16000
/mnist_rasterized_images/image_10047.wav,four,16000
/mnist_rasterized_images/image_10048.wav,four,16000
/mnist_rasterized_images/image_10049.wav,four,16000
/mnist_rasterized_images/image_10050.wav,four,16000
/mnist_rasterized_images/image_10051.wav,four,16000
/mnist_rasterized_images/image_10052.wav,four,16000
/mnist_rasterized_images/image_10053.wav,four,16000
/mnist_rasterized_images/image_10054.wav,four,16000
/mnist_rasterized_images/image_10055.wav,four,16000
/mnist_rasterized_images/image_10056.wav,four,16000
/mnist_rasterized_images/image_10057.wav,four,16000
/mnist_rasterized_images/image_10058.wav,four,16000
/mnist_rasterized_images/image_10059.wav,four,16000
/mnist_rasterized_images/image_10060.wav,four,16000
/mnist_rasterized_images/image_10061.wav,four,16000
/mnist_rasterized_images/image_10062.wav,four,16000
/mnist_rasterized_images/image_10063.wav,four,16000
/mnist_rasterized_images/image_10064.wav,four,16000
/mnist_rasterized_images/image_10065.wav,four,16000
/mnist_rasterized_images/image_10066.wav,four,16000
/mnist_rasterized_images/image_10067.wav,four,16000
/mnist_rasterized_images/image_10068.wav,four,16000
/mnist_rasterized_images/image_10069.wav,four,16000
/mnist_rasterized_images/image_10070.wav,four,16000
/mnist_rasterized_images/image_10071.wav,four,16000
/mnist_rasterized_images/image_10072.wav,four,16000
/mnist_rasterized_images/image_10073.wav,four,16000
/mnist_rasterized_images/image_10074.wav,four,16000
/mnist_rasterized_images/image_10075.wav,four,16000
/mnist_rasterized_images/image_10076.wav,four,16000
/mnist_rasterized_images/image_10077.wav,four,16000
/mnist_rasterized_images/image_10078.wav,four,16000
/mnist_rasterized_images/image_10079.wav,four,16000
/mnist_rasterized_images/image_10080.wav,four,16000
/mnist_rasterized_images/image_10081.wav,four,16000
/mnist_rasterized_images/image_10082.wav,four,16000
/mnist_rasterized_images/image_10083.wav,four,16000
/mnist_rasterized_images/image_10084.wav,four,16000
/mnist_rasterized_images/image_10085.wav,four,16000
/mnist_rasterized_images/image_10086.wav,four,16000
/mnist_rasterized_images/image_10087.wav,four,16000
/mnist_rasterized_images/image_10088.wav,four,16000
/mnist_rasterized_images/image_10089.wav,four,16000
/mnist_rasterized_images/image_10090.wav,four,16000
/mnist_rasterized_images/image_10091.wav,four,16000
/mnist_rasterized_images/image_10092.wav,four,16000
/mnist_rasterized_images/image_10093.wav,four,16000
/mnist_rasterized_images/image_10094.wav,four,16000
/mnist_rasterized_images/image_10095.wav,four,16000
/mnist_rasterized_images/image_10096.wav,four,16000
/mnist_rasterized_images/image_10097.wav,four,16000
/mnist_rasterized_images/image_10098.wav,four,16000
/mnist_rasterized_images/image_10099.wav,four,16000
/mnist_rasterized_images/image_10100.wav,four,16000
/mnist_rasterized_images/image_10101.wav,four,16000
/mnist_rasterized_images/image_10102.wav,four,16000
/mnist_rasterized_images/image_10103.wav,four,16000
/mnist_rasterized_images/image_10104.wav,four,16000
/mnist_rasterized_images/image_10105.wav,four,16000
/mnist_rasterized_images/image_10106.wav,four,16000
/mnist_rasterized_images/image_10107.wav,four,16000
/mnist_rasterized_images/image_10108.wav,four,16000
/mnist_rasterized_images/image_10109.wav,four,16000
/mnist_rasterized_images/image_10110.wav,four,16000
/mnist_rasterized_images/image_10111.wav,four,16000
/mnist_rasterized_images/image_10112.wav,four,16000
/mnist_rasterized_images/image_10113.wav,four,16000
/mnist_rasterized_images/image_10114.wav,four,16000
/mnist_rasterized_images/image_10115.wav,four,16000
/mnist_rasterized_images/image_10116.wav,four,16000
/mnist_rasterized_images/image_10117.wav,four,16000
/mnist_rasterized_images/image_10118.wav,four,16000
/mnist_rasterized_images/image_10119.wav,four,16000
/mnist_rasterized_images/image_10120.wav,four,16000
/mnist_rasterized_images/image_10121.wav,four,16000
/mnist_rasterized_images/image_10122.wav,four,16000
/mnist_rasterized_images/image_10123.wav,four,16000
/mnist_rasterized_images/image_10124.wav,four,16000
/mnist_rasterized_images/image_10125.wav,four,16000
/mnist_rasterized_images/image_10126.wav,four,16000
/mnist_rasterized_images/image_10127.wav,four,16000
/mnist_rasterized_images/image_10128.wav,four,16000
/mnist_rasterized_images/image_10129.wav,four,16000
/mnist_rasterized_images/image_10130.wav,four,16000
/mnist_rasterized_images/image_10131.wav,four,16000
/mnist_rasterized_images/image_10132.wav,four,16000
/mnist_rasterized_images/image_10133.wav,four,16000
/mnist_rasterized_images/image_10134.wav,four,16000
/mnist_rasterized_images/image_10135.wav,four,16000
/mnist_rasterized_images/image_10136.wav,four,16000
/mnist_rasterized_images/image_10137.wav,four,16000
/mnist_rasterized_images/image_10138.wav,four,16000
/mnist_rasterized_images/image_10139.wav,four,16000
/mnist_rasterized_images/image_10140.wav,four,16000
/mnist_rasterized_images/image_10141.wav,four,16000
/mnist_rasterized_images/image_10142.wav,four,16000
/mnist_rasterized_images/image_10143.wav,four,16000
/mnist_rasterized_images/image_10144.wav,four,16000
/mnist_rasterized_images/image_10145.wav,four,16000
/mnist_rasterized_images/image_10146.wav,four,16000
/mnist_rasterized_images/image_10147.wav,four,16000
/mnist_rasterized_images/image_10148.wav,four,16000
/mnist_rasterized_images/image_10149.wav,four,16000
/mnist_rasterized_images/image_10150.wav,four,16000
/mnist_rasterized_images/image_10151.wav,four,16000
/mnist_rasterized_images/image_10152.wav,four,16000
/mnist_rasterized_images/image_10153.wav,four,16000
/mnist_rasterized_images/image_10154.wav,four,16000
/mnist_rasterized_images/image_10155.wav,four,16000
/mnist_rasterized_images/image_10156.wav,four,16000
/mnist_rasterized_images/image_10157.wav,four,16000
/mnist_rasterized_images/image_10158.wav,four,16000
/mnist_rasterized_images/image_10159.wav,four,16000
/mnist_rasterized_images/image_10160.wav,four,16000
/mnist_rasterized_images/image_10161.wav,four,16000
/mnist_rasterized_images/image_10162.wav,four,16000
/mnist_rasterized_images/image_10163.wav,four,16000
/mnist_rasterized_images/image_10164.wav,four,16000
/mnist_rasterized_images/image_10165.wav,four,16000
/mnist_rasterized_images/image_10166.wav,four,16000
/mnist_rasterized_images/image_10167.wav,four,16000
/mnist_rasterized_images/image_10168.wav,four,16000
/mnist_rasterized_images/image_10169.wav,four,16000
/mnist_rasterized_images/image_10170.wav,four,16000
/mnist_rasterized_images/image_10171.wav,four,16000
/mnist_rasterized_images/image_10172.wav,four,16000
/mnist_rasterized_images/image_10173.wav,four,16000
/mnist_rasterized_images/image_10174.wav,four,16000
/mnist_rasterized_images/image_10175.wav,four,16000
/mnist_rasterized_images/image_10176.wav,four,16000
/mnist_rasterized_images/image_10177.wav,four,16000
/mnist_rasterized_images/image_10178.wav,four,16000
/mnist_rasterized_images/image_10179.wav,four,16000
/mnist_rasterized_images/image_10180.wav,four,16000
/mnist_rasterized_images/image_10181.wav,four,16000
/mnist_rasterized_images/image_10182.wav,four,16000
/mnist_rasterized_images/image_10183.wav,four,16000
/mnist_rasterized_images/image_10184.wav,four,16000
/mnist_rasterized_images/image_10185.wav,four,16000
/mnist_rasterized_images/image_10186.wav,four,16000
/mnist_rasterized_images/image_10187.wav,four,16000
/mnist_rasterized_images/image_10188.wav,four,16000
/mnist_rasterized_images/image_10189.wav,four,16000
/mnist_rasterized_images/image_10190.wav,four,16000
/mnist_rasterized_images/image_10191.wav,four,16000
/mnist_rasterized_images/image_10192.wav,four,16000
/mnist_rasterized_images/image_10193.wav,four,16000
/mnist_rasterized_images/image_10194.wav,four,16000
/mnist_rasterized_images/image_10195.wav,four,16000
/mnist_rasterized_images/image_10196.wav,four,16000
/mnist_rasterized_images/image_10197.wav,four,16000
/mnist_rasterized_images/image_10198.wav,four,16000
/mnist_rasterized_images/image_10199.wav,four,16000
/mnist_rasterized_images/image_10200.wav,four,16000
/mnist_rasterized_images/image_10201.wav,four,16000
/mnist_rasterized_images/image_10202.wav,four,16000
/mnist_rasterized_images/image_10203.wav,four,16000
/mnist_rasterized_images/image_10204.wav,four,16000
/mnist_rasterized_images/image_10205.wav,four,16000
/mnist_rasterized_images/image_10206.wav,four,16000
/mnist_rasterized_images/image_10207.wav,four,16000
/mnist_rasterized_images/image_10208.wav,four,16000
/mnist_rasterized_images/image_10209.wav,four,16000
/mnist_rasterized_images/image_10210.wav,four,16000
/mnist_rasterized_images/image_10211.wav,four,16000
/mnist_rasterized_images/image_10212.wav,four,16000
/mnist_rasterized_images/image_10213.wav,four,16000
/mnist_rasterized_images/image_10214.wav,four,16000
/mnist_rasterized_images/image_10215.wav,four,16000
/mnist_rasterized_images/image_10216.wav,four,16000
/mnist_rasterized_images/image_10217.wav,four,16000
/mnist_rasterized_images/image_10218.wav,four,16000
/mnist_rasterized_images/image_10219.wav,four,16000
/mnist_rasterized_images/image_10220.wav,four,16000
/mnist_rasterized_images/image_10221.wav,four,16000
/mnist_rasterized_images/image_10222.wav,four,16000
/mnist_rasterized_images/image_10223.wav,four,16000
/mnist_rasterized_images/image_10224.wav,four,16000
/mnist_rasterized_images/image_10225.wav,four,16000
/mnist_rasterized_images/image_10226.wav,four,16000
/mnist_rasterized_images/image_10227.wav,four,16000
/mnist_rasterized_images/image_10228.wav,four,16000
/mnist_rasterized_images/image_10229.wav,four,16000
/mnist_rasterized_images/image_10230.wav,four,16000
/mnist_rasterized_images/image_10231.wav,four,16000
/mnist_rasterized_images/image_10232.wav,four,16000
/mnist_rasterized_images/image_10233.wav,four,16000
/mnist_rasterized_images/image_10234.wav,four,16000
/mnist_rasterized_images/image_10235.wav,four,16000
/mnist_rasterized_images/image_10236.wav,four,16000
/mnist_rasterized_images/image_10237.wav,four,16000
/mnist_rasterized_images/image_10238.wav,four,16000
/mnist_rasterized_images/image_10239.wav,four,16000
/mnist_rasterized_images/image_10240.wav,four,16000
/mnist_rasterized_images/image_10241.wav,four,16000
/mnist_rasterized_images/image_10242.wav,four,16000
/mnist_rasterized_images/image_10243.wav,four,16000
/mnist_rasterized_images/image_10244.wav,four,16000
/mnist_rasterized_images/image_10245.wav,four,16000
/mnist_rasterized_images/image_10246.wav,four,16000
/mnist_rasterized_images/image_10247.wav,four,16000
/mnist_rasterized_images/image_10248.wav,four,16000
/mnist_rasterized_images/image_10249.wav,four,16000
/mnist_rasterized_images/image_10250.wav,four,16000
/mnist_rasterized_images/image_10251.wav,four,16000
/mnist_rasterized_images/image_10252.wav,four,16000
/mnist_rasterized_images/image_10253.wav,four,16000
/mnist_rasterized_images/image_10254.wav,four,16000
/mnist_rasterized_images/image_10255.wav,four,16000
/mnist_rasterized_images/image_10256.wav,four,16000
/mnist_rasterized_images/image_10257.wav,four,16000
/mnist_rasterized_images/image_10258.wav,four,16000
/mnist_rasterized_images/image_10259.wav,four,16000
/mnist_rasterized_images/image_10260.wav,four,16000
/mnist_rasterized_images/image_10261.wav,four,16000
/mnist_rasterized_images/image_10262.wav,four,16000
/mnist_rasterized_images/image_10263.wav,four,16000
/mnist_rasterized_images/image_10264.wav,four,16000
/mnist_rasterized_images/image_10265.wav,four,16000
/mnist_rasterized_images/image_10266.wav,four,16000
/mnist_rasterized_images/image_10267.wav,four,16000
/mnist_rasterized_images/image_10268.wav,four,16000
/mnist_rasterized_images/image_10269.wav,four,16000
/mnist_rasterized_images/image_10270.wav,four,16000
/mnist_rasterized_images/image_10271.wav,four,16000
/mnist_rasterized_images/image_10272.wav,four,16000
/mnist_rasterized_images/image_10273.wav,four,16000
/mnist_rasterized_images/image_10274.wav,four,16000
/mnist_rasterized_images/image_10275.wav,four,16000
/mnist_rasterized_images/image_10276.wav,four,16000
/mnist_rasterized_images/image_10277.wav,four,16000
/mnist_rasterized_images/image_10278.wav,four,16000
/mnist_rasterized_images/image_10279.wav,four,16000
/mnist_rasterized_images/image_10280.wav,four,16000
/mnist_rasterized_images/image_10281.wav,four,16000
/mnist_rasterized_images/image_10282.wav,four,16000
/mnist_rasterized_images/image_10283.wav,four,16000
/mnist_rasterized_images/image_10284.wav,four,16000
/mnist_rasterized_images/image_10285.wav,four,16000
/mnist_rasterized_images/image_10286.wav,four,16000
/mnist_rasterized_images/image_10287.wav,four,16000
/mnist_rasterized_images/image_10288.wav,four,16000
/mnist_rasterized_images/image_10289.wav,four,16000
/mnist_rasterized_images/image_10290.wav,four,16000
/mnist_rasterized_images/image_10291.wav,four,16000
/mnist_rasterized_images/image_10292.wav,four,16000
/mnist_rasterized_images/image_10293.wav,four,16000
/mnist_rasterized_images/image_10294.wav,four,16000
/mnist_rasterized_images/image_10295.wav,four,16000
/mnist_rasterized_images/image_10296.wav,four,16000
/mnist_rasterized_images/image_10297.wav,four,16000
/mnist_rasterized_images/image_10298.wav,four,16000
/mnist_rasterized_images/image_10299.wav,four,16000
/mnist_rasterized_images/image_10300.wav,four,16000
/mnist_rasterized_images/image_10301.wav,four,16000
/mnist_rasterized_images/image_10302.wav,four,16000
/mnist_rasterized_images/image_10303.wav,four,16000
/mnist_rasterized_images/image_10304.wav,four,16000
/mnist_rasterized_images/image_10305.wav,four,16000
/mnist_rasterized_images/image_10306.wav,four,16000
